,var_name,lr_importance,rf_importance
932,onehotencoder__Model_Indigo Grand Petrol,97723.40264649976,2.6871494561392475e-08
933,onehotencoder__Model_Indigo LS,114074.00842046275,1.782640655256567e-06
934,onehotencoder__Model_Indigo LS BSII,63473.73089283798,4.021747048559069e-08
935,onehotencoder__Model_Indigo LX,152553.17027745635,3.5598046992057396e-06
936,onehotencoder__Model_Indigo TDI,87609.05952166095,2.9971051898105088e-05
937,onehotencoder__Model_Indigo V BSIII,176079.62917498528,4.3991191649752517e-07
938,onehotencoder__Model_Indigo VS,257755.24972929715,8.398344388645628e-07
939,onehotencoder__Model_Indigo eCS GLS,27001.40162013119,1.439971825402252e-07
940,onehotencoder__Model_Indigo eCS GLX,136396.29626655157,1.146389880425636e-06
941,onehotencoder__Model_Indigo eCS LE TDI BSIII,7.421476766467094e-10,0.0
942,onehotencoder__Model_Indigo eCS LS TDI BSIII,220743.58163414738,1.4126855009194919e-07
943,onehotencoder__Model_Indigo eCS LX BSIV,203105.76896949633,3.640637928373859e-06
944,onehotencoder__Model_Indigo eCS LX TDI BSIII,236251.41596277308,2.741536718099717e-07
945,onehotencoder__Model_Indigo eCS VX BSIV,194132.46138583933,2.097917392167776e-06
946,onehotencoder__Model_Innova 2.5 E 7 STR,213693.79410915214,5.555728283030632e-07
947,onehotencoder__Model_Innova 2.5 E Diesel MS 7-seater,251601.76881535497,2.7335861501875347e-06
948,onehotencoder__Model_Innova 2.5 E Diesel MS 8-seater,183662.98732755944,4.5114403016588914e-07
949,onehotencoder__Model_Innova 2.5 E Diesel PS 7-Seater,162068.4615199364,9.704147010637371e-06
950,onehotencoder__Model_Innova 2.5 EV (Diesel) PS 7 Seater BS IV,258752.2163491605,2.681618628863191e-05
951,onehotencoder__Model_Innova 2.5 EV (Diesel) PS 8 Seater BS IV,34788.690797812094,3.3561154789804776e-07
952,onehotencoder__Model_Innova 2.5 EV Diesel MS 7 Str BSIII,61165.16397886608,4.453901526681007e-06
953,onehotencoder__Model_Innova 2.5 EV Diesel PS 7 Seater BSIII,399448.0689083917,2.7366875629356754e-05
954,onehotencoder__Model_Innova 2.5 EV PS 8 STR BSIV,9.222276275977492e-10,0.0
955,onehotencoder__Model_Innova 2.5 G (Diesel) 7 Seater,113852.22105166652,0.0001252243853499815
956,onehotencoder__Model_Innova 2.5 G (Diesel) 7 Seater BS IV,205582.58449445,2.7697295333610075e-05
957,onehotencoder__Model_Innova 2.5 G (Diesel) 8 Seater,27566.301116005037,7.928706590490775e-05
958,onehotencoder__Model_Innova 2.5 G (Diesel) 8 Seater BS IV,84864.29852524659,1.4205274895334378e-05
959,onehotencoder__Model_Innova 2.5 G1 Diesel 8-seater,286215.21438265464,1.6463874730445705e-06
960,onehotencoder__Model_Innova 2.5 G2,168219.61440551106,8.497632413267158e-07
961,onehotencoder__Model_Innova 2.5 G4 Diesel 7-seater,10948.777021312206,0.00011468185083957038
962,onehotencoder__Model_Innova 2.5 G4 Diesel 8-seater,94357.72343809219,1.8413865713935016e-05
963,onehotencoder__Model_Innova 2.5 GX (Diesel) 7 Seater,223806.21256482188,0.00010453641180222119
964,onehotencoder__Model_Innova 2.5 GX (Diesel) 8 Seater,105688.12268969734,2.0517716753979126e-05
965,onehotencoder__Model_Innova 2.5 GX (Diesel) 8 Seater BS IV,323984.68873241695,4.226487443477051e-06
966,onehotencoder__Model_Innova 2.5 GX 7 STR,270124.96275589435,5.330023289107913e-05
967,onehotencoder__Model_Innova 2.5 GX 8 STR,57526.20644372812,6.911065599556519e-06
968,onehotencoder__Model_Innova 2.5 GX 8 STR BSIV,77196.28728098245,3.091334137399682e-06
969,onehotencoder__Model_Innova 2.5 V Diesel 7-seater,143992.01155351868,1.7763119358326285e-05
970,onehotencoder__Model_Innova 2.5 V Diesel 8-seater,105182.0951911023,9.214693731901126e-06
971,onehotencoder__Model_Innova 2.5 VX (Diesel) 7 Seater,64623.39036186722,6.466927273496826e-05
972,onehotencoder__Model_Innova 2.5 VX (Diesel) 7 Seater BS IV,188452.14449836875,5.5084754303381444e-05
973,onehotencoder__Model_Innova 2.5 VX (Diesel) 8 Seater,226537.92087016883,0.00010810158227460858
974,onehotencoder__Model_Innova 2.5 VX (Diesel) 8 Seater BS IV,32889.41989486955,2.651184626635499e-06
975,onehotencoder__Model_Innova 2.5 VX 7 STR,218072.75251956398,7.270602958516643e-06
976,onehotencoder__Model_Innova 2.5 VX 8 STR,153011.10286607008,1.326240858429486e-05
977,onehotencoder__Model_Innova 2.5 VX 8 STR BSIV,66105.39746806867,3.4555371004071324e-06
978,onehotencoder__Model_Innova 2.5 Z Diesel 7 Seater,52635.67802393125,6.254710192044402e-06
979,onehotencoder__Model_Innova 2.5 Z Diesel 7 Seater BS IV,177411.0367325095,1.429346827266026e-05
980,onehotencoder__Model_Innova 2.5 ZX Diesel 7 Seater BSIII,432085.9640542952,4.8875357568454496e-05
981,onehotencoder__Model_Innova Crysta 2.4 G MT 8 STR,462001.68246151996,5.627788461728125e-06
982,onehotencoder__Model_Innova Crysta 2.4 GX MT 8S BSIV,593981.0736271774,7.350064286297925e-06
983,onehotencoder__Model_Innova Crysta 2.4 GX MT BSIV,502384.0187571349,2.808078487560547e-05
984,onehotencoder__Model_Innova Crysta 2.4 VX MT,656549.7044884653,1.0991245242296084e-05
985,onehotencoder__Model_Innova Crysta 2.4 VX MT 8S BSIV,810510.8347306967,4.010550212237344e-05
986,onehotencoder__Model_Innova Crysta 2.4 VX MT BSIV,681933.9808622112,2.4711798114492316e-05
987,onehotencoder__Model_Innova Crysta 2.4 ZX AT,819270.7684151977,2.0614343632603525e-05
988,onehotencoder__Model_Innova Crysta 2.4 ZX MT,884465.2040808843,1.0658199285425974e-05
989,onehotencoder__Model_Innova Crysta 2.4 ZX MT BSIV,625706.2326903593,1.6450450529998657e-05
990,onehotencoder__Model_Innova Crysta 2.5 VX BS IV,62342.39983366346,6.356303649498838e-07
991,onehotencoder__Model_Innova Crysta 2.7 GX AT 8 STR,293774.87848604284,3.801975020442002e-06
992,onehotencoder__Model_Innova Crysta 2.7 ZX AT BSIV,949928.2830365576,0.00012506402452955588
993,onehotencoder__Model_Innova Crysta 2.8 GX AT 8S BSIV,510484.7534096844,2.594348915712678e-05
994,onehotencoder__Model_Innova Crysta 2.8 GX AT BSIV,208998.80467339692,0.00024504348595266376
995,onehotencoder__Model_Innova Crysta 2.8 ZX AT BSIV,431149.4295872004,7.04587116239226e-05
996,onehotencoder__Model_Jazz 1.2 S AT i VTEC,282728.79940998927,1.1314018831634682e-05
997,onehotencoder__Model_Jazz 1.2 S i VTEC,49341.17512950393,2.122991214195565e-06
998,onehotencoder__Model_Jazz 1.2 SV i VTEC,80875.65354163913,2.8817103768927e-06
999,onehotencoder__Model_Jazz 1.2 V AT i VTEC,247222.0475956519,2.0309271249907408e-05
1000,onehotencoder__Model_Jazz 1.2 V AT i VTEC Privilege,287032.68342159654,9.723510399875353e-07
1001,onehotencoder__Model_Jazz 1.2 V i VTEC,34949.88898000004,1.889807894510313e-06
1002,onehotencoder__Model_Jazz 1.2 VX i VTEC,31601.898446453488,7.291619387685328e-06
1003,onehotencoder__Model_Jazz 1.5 E i DTEC,356945.0149716717,2.067157529019561e-05
1004,onehotencoder__Model_Jazz 1.5 S i DTEC,146644.93188126056,9.080481266731252e-08
1005,onehotencoder__Model_Jazz 1.5 V i DTEC,127491.26200036905,3.830492402442353e-07
1006,onehotencoder__Model_Jazz 1.5 VX i DTEC,133100.72131611398,4.6079631249471066e-07
1007,onehotencoder__Model_Jazz Basic,48527.125799542904,8.70998807806776e-09
1008,onehotencoder__Model_Jazz Select Edition Active,14504.017355592168,0.0
1009,onehotencoder__Model_Jazz V,4.0745362639427185e-10,0.0
1010,onehotencoder__Model_Jazz V CVT,122713.20167098462,6.779139078403378e-06
1011,onehotencoder__Model_Jazz V Diesel,303403.67107301974,2.9508680911749826e-06
1012,onehotencoder__Model_Jazz VX,43987.80271813899,1.3921407261013194e-06
1013,onehotencoder__Model_Jazz VX CVT,171118.76631634694,2.819930048111714e-06
1014,onehotencoder__Model_Jazz VX Diesel,1.3969838619232178e-09,0.0
1015,onehotencoder__Model_Jetta 1.6 Trendline,70960.20768472311,2.4988270741956907e-07
1016,onehotencoder__Model_Jetta 2.0 TDI Comfortline,34566.56100912988,2.048383873611547e-07
1017,onehotencoder__Model_Jetta 2.0L TDI Comfortline,1323.4492688985556,8.227370744215371e-07
1018,onehotencoder__Model_Jetta 2.0L TDI Highline,259660.96902555187,0.00017024910082505312
1019,onehotencoder__Model_Jetta 2.0L TDI Highline AT,133323.33645353466,7.847707520692573e-05
1020,onehotencoder__Model_KUV 100 D75 K4 Plus,463971.3170979735,7.440370681181277e-06
1021,onehotencoder__Model_KUV 100 D75 K6 Plus,463938.4219776839,6.320740743738886e-07
1022,onehotencoder__Model_KUV 100 D75 K6 Plus 5Str,503810.997325477,9.52067015900036e-08
1023,onehotencoder__Model_KUV 100 D75 K8,342689.04971341096,1.1987336381421226e-05
1024,onehotencoder__Model_KUV 100 D75 K8 Dual Tone,160980.74400103468,2.2314263835437435e-05
1025,onehotencoder__Model_KUV 100 G80 K2,273701.5657876212,1.4423886046782623e-05
1026,onehotencoder__Model_KUV 100 G80 K4 Plus,5.820766091346741e-11,0.0
1027,onehotencoder__Model_KUV 100 G80 K4 Plus 5Str,282089.44185921806,2.2243840580062247e-06
1028,onehotencoder__Model_KUV 100 G80 K6 Plus,92205.91395218275,2.208323692228953e-06
1029,onehotencoder__Model_KUV 100 G80 K8,10719.93040960245,4.527665301377582e-06
1030,onehotencoder__Model_KUV 100 G80 K8 Dual Tone,130164.56301848829,3.046455188668298e-06
1031,onehotencoder__Model_KUV 100 mFALCON D75 K2,385786.5767774817,1.1475348647251488e-06
1032,onehotencoder__Model_KUV 100 mFALCON D75 K2 Plus,420649.15016821574,2.460034051705035e-06
1033,onehotencoder__Model_KUV 100 mFALCON D75 K4,449081.4730980914,3.3358082675544486e-06
1034,onehotencoder__Model_KUV 100 mFALCON D75 K6,349081.4730980931,2.8526813746897785e-06
1035,onehotencoder__Model_KUV 100 mFALCON D75 K6 Plus,358336.5919049055,1.334783738639244e-06
1036,onehotencoder__Model_KUV 100 mFALCON D75 K8,409002.70565914206,3.656212862913922e-05
1037,onehotencoder__Model_KUV 100 mFALCON G80 K2,251344.64334085226,2.366751810120408e-06
1038,onehotencoder__Model_KUV 100 mFALCON G80 K4,265070.37804854434,1.4202693786015946e-06
1039,onehotencoder__Model_KUV 100 mFALCON G80 K4 Plus 5str,268610.7278369934,1.9346746678465587e-07
1040,onehotencoder__Model_KUV 100 mFALCON G80 K6 AW,219968.23156412237,1.5973792409071272e-06
1041,onehotencoder__Model_KUV 100 mFALCON G80 K8,8.294591680169106e-10,0.0
1042,onehotencoder__Model_KUV 100 mFALCON G80 K8 5str,254973.6506488226,1.5539596551337382e-06
1043,onehotencoder__Model_KUV 100 mFALCON G80 K8 5str AW,158344.07792635786,4.161731932278754e-06
1044,onehotencoder__Model_KUV 100 mFALCON G80 K8 Dual Tone,166114.61175818613,2.1924671784107033e-06
1045,onehotencoder__Model_KWID 1.0,196328.42839912573,3.085015036367079e-06
1046,onehotencoder__Model_KWID 1.0 RXL,252132.32651758016,6.087125860260012e-06
1047,onehotencoder__Model_KWID 1.0 RXT 02 Anniversary Edition,163477.71529346996,4.909096463995896e-07
1048,onehotencoder__Model_KWID 1.0 RXT AMT Opt,5.748006515204906e-10,0.0
1049,onehotencoder__Model_KWID 1.0 RXT BSIV,162812.82670479687,2.702836721145385e-07
1050,onehotencoder__Model_KWID 1.0 RXT Optional,148940.626660861,9.522019683239472e-06
1051,onehotencoder__Model_KWID AMT,464383.7411753879,3.137866251891666e-06
1052,onehotencoder__Model_KWID AMT RXL,321417.338310827,1.909719790716336e-06
1053,onehotencoder__Model_KWID Climber 1.0 AMT,364108.39920532086,2.610268582069825e-07
1054,onehotencoder__Model_KWID Climber 1.0 MT,158070.67545729148,6.742620247030508e-07
1055,onehotencoder__Model_KWID Climber 1.0 MT BSIV,250913.5558018575,1.2432792609254148e-06
1056,onehotencoder__Model_KWID RXE,224267.802782505,2.2543919457656204e-07
1057,onehotencoder__Model_KWID RXL,220577.52127926,5.8998991914433914e-06
1058,onehotencoder__Model_KWID RXT,180153.1421947495,8.216567172402052e-06
1059,onehotencoder__Model_KWID RXT Optional,177078.2107602041,2.7661782989961825e-06
1060,onehotencoder__Model_Kicks XL BSIV,364111.4435894053,3.8120917383287146e-06
1061,onehotencoder__Model_Kicks XV BSIV,8.658389560878277e-10,0.0
1062,onehotencoder__Model_Kicks XV D BSIV,493772.87711355544,1.5350685383558361e-06
1063,onehotencoder__Model_Kodiaq 2.0 TDI Style,2107362.982188385,0.0004887184042046775
1064,onehotencoder__Model_Koleos 2.0 Diesel,1.57160684466362e-09,0.0
1065,onehotencoder__Model_Lancer 2.0 GLd,518366.8183587509,9.284072235935358e-08
1066,onehotencoder__Model_Lancer 2.0 L Diesel LX,700811.3139697544,9.76176882217832e-08
1067,onehotencoder__Model_Lancer 2.0 LXd,392354.16142246325,1.991780263641873e-07
1068,onehotencoder__Model_Land Cruiser Prado VX L,2237046.542824368,0.0009329727145644974
1069,onehotencoder__Model_Laura Ambiente,2.0372681319713593e-10,0.0
1070,onehotencoder__Model_Laura Ambiente 1.9 PD,6.402842700481415e-10,0.0
1071,onehotencoder__Model_Laura Ambiente 2.0 TDI CR MT,217639.25618000655,6.371277150216736e-07
1072,onehotencoder__Model_Leyland Stile LE,62710.24101242554,1.1148185152961081e-06
1073,onehotencoder__Model_Linea 1.3 Active,101684.34627952457,6.957334945189848e-07
1074,onehotencoder__Model_Linea 1.3 Multijet Active,105503.3080268222,3.7385399046461673e-06
1075,onehotencoder__Model_Linea 1.3 Multijet Emotion,210570.11872934355,6.422835402619329e-07
1076,onehotencoder__Model_Linea Classic 1.3 Multijet,105188.05583199667,9.75386922733369e-07
1077,onehotencoder__Model_Linea Classic Plus 1.3 Multijet,103541.37807513817,1.6386070863699386e-06
1078,onehotencoder__Model_Linea Emotion,53120.47280319281,2.97856905661243e-07
1079,onehotencoder__Model_Linea Emotion (Diesel),52912.33740511552,1.2677514908476328e-06
1080,onehotencoder__Model_Lodgy 85PS RxE,234618.2364988188,1.859839879732435e-07
1081,onehotencoder__Model_Lodgy 85PS RxE 7 Seater,111357.97429630658,1.0957316318125444e-05
1082,onehotencoder__Model_Lodgy 85PS RxL,240454.0467048877,1.961246523300134e-06
1083,onehotencoder__Model_Lodgy 85PS RxZ,316071.51743557135,1.5448616221617117e-06
1084,onehotencoder__Model_Lodgy 85PS Std,191607.24455123045,1.9004800650951335e-07
1085,onehotencoder__Model_Lodgy Stepway 110PS RXZ 7S,144956.8700417765,3.8196555518000905e-07
1086,onehotencoder__Model_Lodgy Stepway 85PS RXZ 8S,357811.24615815846,1.2373280009169806e-06
1087,onehotencoder__Model_Lodgy World Edition 110PS,448128.68325832975,3.0674881994454978e-06
1088,onehotencoder__Model_Logan Diesel 1.5 DLE,3.346940502524376e-10,0.0
1089,onehotencoder__Model_Logan Diesel 1.5 DLS,416135.3135286614,2.6038783332284916e-06
1090,onehotencoder__Model_Logan Petrol 1.4 GLE,240527.75030846862,3.3496462091048604e-07
1091,onehotencoder__Model_M-Class ML 250 CDI,291058.84313379286,4.7116485096990755e-05
1092,onehotencoder__Model_M-Class ML 350 4Matic,369781.99841953197,3.312924533976353e-05
1093,onehotencoder__Model_M-Class ML 350 CDI,285778.3083091208,0.00024186653670787693
1094,onehotencoder__Model_MU 7 AT Premium,475663.4868264698,1.2060363799419493e-05
1095,onehotencoder__Model_MUX 2WD,946610.5363040064,7.889164186525409e-05
1096,onehotencoder__Model_Manza Aqua Quadrajet,299806.45836378675,3.5037297660275876e-06
1097,onehotencoder__Model_Manza Aqua Quadrajet BS IV,197003.18277855223,2.0360447858076254e-06
1098,onehotencoder__Model_Manza Aqua Safire,86793.70293499505,1.8690006439928485e-06
1099,onehotencoder__Model_Manza Aura (ABS) Quadrajet,120740.45543026796,4.585622979243119e-06
1100,onehotencoder__Model_Manza Aura (ABS) Quadrajet BS IV,118542.25349118181,4.751264110462083e-06
1101,onehotencoder__Model_Manza Aura (ABS) Safire,48399.03650626342,5.529388421244132e-07
1102,onehotencoder__Model_Manza Aura (ABS) Safire BS IV,35797.84209386475,8.061877107439503e-08
1103,onehotencoder__Model_Manza Aura Plus Quadrajet,100957.34559883455,9.873513050720494e-07
1104,onehotencoder__Model_Manza Aura Plus Quadrajet BS IV,48888.96733550853,7.476093445746628e-06
1105,onehotencoder__Model_Manza Aura Plus Safire,8312.754370372182,1.9569341729364635e-07
1106,onehotencoder__Model_Manza Aura Quadrajet,126218.20473939562,7.415555120764207e-06
1107,onehotencoder__Model_Manza Aura Quadrajet BS IV,126541.12232569905,1.5850352133867351e-06
1108,onehotencoder__Model_Manza Aura Safire,38926.555855769286,1.9543011367744846e-07
1109,onehotencoder__Model_Manza Club Class Quadrajet90 EX,132590.47089686285,1.5850157534636685e-06
1110,onehotencoder__Model_Manza Club Class Quadrajet90 LS,215683.909023356,3.538166175186324e-07
1111,onehotencoder__Model_Manza Club Class Quadrajet90 LX,150604.13793317063,1.0851678908743447e-06
1112,onehotencoder__Model_Manza Club Class Quadrajet90 VX,179986.09631452334,8.097191162337959e-08
1113,onehotencoder__Model_Manza ELAN Quadrajet BS III,135090.4255296244,9.785115915072764e-07
1114,onehotencoder__Model_Manza ELAN Quadrajet BS IV,125531.13250641164,9.639760535800808e-07
1115,onehotencoder__Model_Marazzo M2 8Str BSIV,256007.73715444625,1.8300933849073544e-05
1116,onehotencoder__Model_Marazzo M2 BSIV,204294.4571488506,4.571082876875884e-05
1117,onehotencoder__Model_Marazzo M6,445115.9956579764,1.960053873583709e-05
1118,onehotencoder__Model_Marazzo M6 8Str,546072.8049738053,1.6572011315287896e-05
1119,onehotencoder__Model_Marazzo M8,660762.865036183,5.621006700414128e-05
1120,onehotencoder__Model_Matiz SD,80726.56975202939,3.913005075993729e-07
1121,onehotencoder__Model_Matiz SS,2.2118911147117615e-09,0.0
1122,onehotencoder__Model_Micra Active XL Petrol,89333.68771882764,2.5926568846691273e-06
1123,onehotencoder__Model_Micra Active XV,24344.603452162817,2.614139001013963e-07
1124,onehotencoder__Model_Micra Active XV S,86031.11457292762,4.475876310297355e-07
1125,onehotencoder__Model_Micra Diesel XL,1.3096723705530167e-10,0.0
1126,onehotencoder__Model_Micra Diesel XL Optional,125674.532952973,2.8452459566262006e-07
1127,onehotencoder__Model_Micra Diesel XV,199932.88176598394,8.409782915689517e-07
1128,onehotencoder__Model_Micra Diesel XV Premium,250166.12319950713,1.207333019489167e-06
1129,onehotencoder__Model_Micra Fashion Edition XL CVT,277242.5486484818,6.364467343864905e-07
1130,onehotencoder__Model_Micra XE,135132.91400389187,8.706122231213247e-06
1131,onehotencoder__Model_Micra XL,27097.955405462417,2.2925990766898993e-06
1132,onehotencoder__Model_Micra XL Optional,50228.050413813035,5.416980863104733e-06
1133,onehotencoder__Model_Micra XV,46384.747938817745,7.211110508380186e-07
1134,onehotencoder__Model_Micra XV CVT,319996.2588312421,7.209986391506582e-06
1135,onehotencoder__Model_Mobilio RS Option i DTEC,207624.87959560548,7.911474304627658e-05
1136,onehotencoder__Model_Mobilio RS i DTEC,51714.590922434356,2.3876940683125756e-06
1137,onehotencoder__Model_Mobilio S i DTEC,23209.952772898563,8.241923098486706e-06
1138,onehotencoder__Model_Mobilio S i VTEC,173035.76697806106,1.7303826991130797e-07
1139,onehotencoder__Model_Mobilio V i DTEC,59721.39299502843,1.574127610525255e-06
1140,onehotencoder__Model_Mobilio V i VTEC,128950.7773863409,3.2726066912133338e-06
1141,onehotencoder__Model_Nano CX,296833.20146397164,1.6477531085968238e-07
1142,onehotencoder__Model_Nano Cx,243146.14800880212,5.052736561578741e-07
1143,onehotencoder__Model_Nano Cx BSIII,297703.06582526595,1.1441952722950522e-08
1144,onehotencoder__Model_Nano Cx BSIV,208137.02113302404,1.1329618202443525e-08
1145,onehotencoder__Model_Nano LX,318697.8473237214,2.9058029235805877e-07
1146,onehotencoder__Model_Nano LX SE,285266.71625726426,3.6691422231771994e-08
1147,onehotencoder__Model_Nano Lx,261598.9422258921,2.499849053155776e-07
1148,onehotencoder__Model_Nano Lx BSIV,251629.03275897336,1.978602045818297e-06
1149,onehotencoder__Model_Nano STD,308149.463271778,3.2748466056202273e-09
1150,onehotencoder__Model_Nano Twist XE,347244.56638696615,3.368353547571263e-07
1151,onehotencoder__Model_Nano Twist XT,291998.0371616861,2.6335781659707548e-06
1152,onehotencoder__Model_Nano XE,377820.0551201058,1.8012291604402256e-05
1153,onehotencoder__Model_Nano XTA,553556.4616981348,6.584724928608584e-05
1154,onehotencoder__Model_New C-Class 200 K AT,8.856204658513889e-10,0.0
1155,onehotencoder__Model_New C-Class 220 CDI AT,818939.5904749224,3.410541706761062e-05
1156,onehotencoder__Model_New C-Class 250 CDI Classic,2.3283064365386963e-10,0.0
1157,onehotencoder__Model_New C-Class C 200 AVANTGARDE,453704.1350606274,0.000583187695875483
1158,onehotencoder__Model_New C-Class C 200 Kompressor Elegance AT,1507408.1165815906,1.0082608493129134e-05
1159,onehotencoder__Model_New C-Class C 200 Kompressor Elegance MT,897456.7639309916,3.516903985846142e-05
1160,onehotencoder__Model_New C-Class C 220 CDI BE Avantgare,834370.6617360776,1.2609475159460507e-05
1161,onehotencoder__Model_New C-Class C 220 CDI Elegance AT,1365811.8645186499,3.5934898123353944e-06
1162,onehotencoder__Model_New C-Class C 220 CDI Elegance MT,812620.6732727934,0.00026840811989697146
1163,onehotencoder__Model_New C-Class C 250 CDI Elegance,2.9103830456733704e-11,0.0
1164,onehotencoder__Model_New Safari 3L Dicor LX 4x2,197653.3831661945,4.91777567796718e-06
1165,onehotencoder__Model_New Safari 4X2,443041.49120853504,2.0086774279397365e-07
1166,onehotencoder__Model_New Safari 4X4 EXI BSIII,62459.46745541315,6.705620049729956e-06
1167,onehotencoder__Model_New Safari DICOR 2.2 EX 4x2,176981.7170506359,1.6232414247142312e-05
1168,onehotencoder__Model_New Safari DICOR 2.2 EX 4x4,90473.99401922073,2.920005193471066e-07
1169,onehotencoder__Model_New Safari DICOR 2.2 EX 4x4 BS IV,1.1364970076144232e-10,0.0
1170,onehotencoder__Model_New Safari DICOR 2.2 GX 4x2,353036.4525878027,1.804252000747613e-05
1171,onehotencoder__Model_New Safari DICOR 2.2 GX 4x2 BS IV,4.656612873077393e-10,0.0
1172,onehotencoder__Model_New Safari DICOR 2.2 LX 4x2,117085.29728472503,1.7200508928502237e-06
1173,onehotencoder__Model_New Safari DICOR 2.2 VX 4x2,228812.9723970099,7.077931333532769e-05
1174,onehotencoder__Model_New Safari DICOR 2.2 VX 4x2 BS IV,98296.55353488601,2.7010758732068136e-06
1175,onehotencoder__Model_New Safari DICOR 2.2 VX 4x4,246331.34890840814,6.860877332282763e-06
1176,onehotencoder__Model_New Safari Dicor EX 4X2 BS IV,274991.29153805325,6.643668661383357e-06
1177,onehotencoder__Model_New Safari Dicor GX 4X2 BS IV,90015.49458092538,1.8482445137403247e-06
1178,onehotencoder__Model_New Safari Dicor LX 4X2 BS IV,144364.75035644724,2.963697669150144e-07
1179,onehotencoder__Model_New Safari Dicor VX 4X2,295588.3241216469,3.062604121541601e-06
1180,onehotencoder__Model_New Safari Dicor VX 4X2 BS IV,35600.83359375129,5.38000603905692e-06
1181,onehotencoder__Model_Nexon 1.2 Revotron XE,179916.74796944877,8.645044194225922e-06
1182,onehotencoder__Model_Nexon 1.2 Revotron XM,253503.3174231659,1.951751413723083e-05
1183,onehotencoder__Model_Nexon 1.2 Revotron XZ Plus,405537.07827632106,4.3951345434197414e-05
1184,onehotencoder__Model_Nexon 1.2 Revotron XZ Plus Dual Tone,377989.76724528975,3.2370365026619903e-06
1185,onehotencoder__Model_Nexon 1.2 Revotron XZA Plus,143156.33195406833,4.230628943243163e-06
1186,onehotencoder__Model_Nexon 1.5 Revotorq XE,66061.02039536723,3.935438446363428e-06
1187,onehotencoder__Model_Nexon 1.5 Revotorq XM,144257.49161277447,7.91131840356533e-06
1188,onehotencoder__Model_Nexon 1.5 Revotorq XT,211840.5266317448,3.7455982495439985e-06
1189,onehotencoder__Model_Nexon 1.5 Revotorq XZ Plus,273401.7869866635,7.524628234590964e-05
1190,onehotencoder__Model_Nexon 1.5 Revotorq XZ Plus Dual Tone,277058.91619461577,1.7560502697236073e-05
1191,onehotencoder__Model_Nexon 1.5 Revotorq XZA Plus,156199.87528293143,8.437757518798485e-06
1192,onehotencoder__Model_Nexon 1.5 Revotorq XZA Plus DualTone,32980.900827076024,5.9167204852817275e-06
1193,onehotencoder__Model_NuvoSport N8,56033.15246266549,3.824769720514411e-06
1194,onehotencoder__Model_NuvoSport N8 AMT,377519.1727119067,7.157139605837514e-05
1195,onehotencoder__Model_Octavia Ambiente 1.9 TDI,127421.86832665456,1.0001778037701974e-07
1196,onehotencoder__Model_Octavia Ambiente 1.9 TDI MT,168732.88572905565,3.7927370957958303e-06
1197,onehotencoder__Model_Octavia Ambition 2.0 TDI MT,380182.6190501876,0.00030344161282416614
1198,onehotencoder__Model_Octavia Classic 1.9 TDI MT,58364.51658306434,1.5184362468282638e-05
1199,onehotencoder__Model_Octavia Elegance 1.8 TSI AT,790406.971639578,0.00010279434965969404
1200,onehotencoder__Model_Octavia L and K 1.9 TDI (MT),74159.40348369803,4.6530180056315615e-06
1201,onehotencoder__Model_Octavia L and K 1.9 TDI MT,23769.29007685752,2.5573373508944547e-06
1202,onehotencoder__Model_Octavia RS 1.8 Turbo Petrol MT,4318.138421134194,2.3439500492108413e-07
1203,onehotencoder__Model_Octavia Rider 1.9 AT TDI,178434.59129389154,1.147736917537781e-07
1204,onehotencoder__Model_Octavia Style Plus 2.0 TDI AT,1483109.1072023725,0.0005731138473906406
1205,onehotencoder__Model_Omni 5 Seater BSIV,60703.10454534844,1.0517592754575086e-07
1206,onehotencoder__Model_Omni 5 Str STD,4.3655745685100555e-10,0.0
1207,onehotencoder__Model_Omni 8 Seater BSII,150957.20743436704,3.6429998786665725e-05
1208,onehotencoder__Model_Omni 8 Seater BSIV,55379.505502815904,1.124406785449172e-05
1209,onehotencoder__Model_Omni E 8 Str STD,15669.074763335855,4.608769398733725e-06
1210,onehotencoder__Model_Omni E MPI STD BS IV,25944.31508288051,3.612174110053343e-05
1211,onehotencoder__Model_Omni LPG CARGO BSIII W IMMOBILISER,46068.90575018707,6.487422980559882e-07
1212,onehotencoder__Model_Omni Limited Edition,67292.10757613865,3.2760457359335013e-05
1213,onehotencoder__Model_Omni MPI CARGO BSIV,232582.32658272726,5.959466821976234e-06
1214,onehotencoder__Model_Omni MPI STD BSIII 8-STR W/ IMMOBILISER,145179.03847329394,1.156369426624597e-06
1215,onehotencoder__Model_Omni MPI STD BSIV,137349.65561205777,5.2466281185353995e-05
1216,onehotencoder__Model_One EX,126812.87996304475,2.1136750334779094e-08
1217,onehotencoder__Model_One SX ABS 7 Seating,37881.18180364921,5.972525481171295e-07
1218,onehotencoder__Model_Optra 1.6 LT Royale,90006.66128829197,1.821505521180841e-06
1219,onehotencoder__Model_Optra Magnum 1.6 LT Petrol,85210.02092213454,4.947583991484163e-06
1220,onehotencoder__Model_Optra Magnum 2.0 LS,113735.32185167342,3.4747314422872287e-06
1221,onehotencoder__Model_Optra Magnum 2.0 LS BSIII,134203.74185264448,5.143270311414704e-07
1222,onehotencoder__Model_Optra Magnum 2.0 LT,109128.47753287028,1.955002144448011e-06
1223,onehotencoder__Model_Optra Magnum 2.0 LT BS3,103898.69791297964,4.172817479242475e-07
